County Code,Perm ID,Facility Name,City,Building Nbr,Building Name,Building Status,SPC Rating ,2007 Hazus Score (%),2010 Hazus Score (%),OSHPD NPC Rating,Latitude,Longitude,Count
29 - Nevada,10375,Sierra Nevada Memorial Hospital,Grass Valley,BLD-01672,Pharmacy Addition,Not an Independent Building,N/A,,,N/A,39.2280884,-121.0472031,1
29 - Nevada,10375,Sierra Nevada Memorial Hospital,Grass Valley,BLD-01673,West Wing Addition,In Service,4,,,2,39.2280884,-121.0472031,1
29 - Nevada,10375,Sierra Nevada Memorial Hospital,Grass Valley,BLD-01674,Outpatient Center,In Service,4s,,,2,39.2280884,-121.0472031,1
29 - Nevada,10375,Sierra Nevada Memorial Hospital,Grass Valley,BLD-01675,West Wing Addition #2,Not an Independent Building,N/A,,,N/A,39.2280884,-121.0472031,1
29 - Nevada,10375,Sierra Nevada Memorial Hospital,Grass Valley,BLD-03399,Entry Canopy West,Under Construction,5s,,,NYA,39.2280884,-121.0472031,1
29 - Nevada,10375,Sierra Nevada Memorial Hospital,Grass Valley,BLD-03686,Central Plant,In Service,4,,,2,39.2280884,-121.0472031,1
29 - Nevada,10375,Sierra Nevada Memorial Hospital,Grass Valley,BLD-06080,Entry Canopy Center,Under Construction,5s,,,NYA,39.2280884,-121.0472031,1
29 - Nevada,10375,Sierra Nevada Memorial Hospital,Grass Valley,BLD-06081,Entry Canopy East,Under Construction,5s,,,NYA,39.2280884,-121.0472031,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-01676,1950 Building and 1966 Additions,In Service,2,,0.44,1,39.3249245,-120.2008667,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-01677,1966 North Addition Building,Not an Independent Building,N/A,,,N/A,39.3249245,-120.2008667,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-01678,1978 Building,In Service,4,,,1,39.3249245,-120.2008667,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-01679,1990 Building,In Service,4,,,1,39.3249245,-120.2008667,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-01680,1993 Building,In Service,4,,,1,39.3249245,-120.2008667,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-02569,Med Gas Storage Building,In Service,4,,,1,39.3249245,-120.2008667,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-03236,1986 Building,Skilled Nursing Only,N/A,,,NYA,39.3249245,-120.2008667,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-03897,Western Addition,Under Construction,5s,,,NYA,39.3249245,-120.2008667,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-05249,2011 ED/SPD Addition,In Service,5s,,,NYA,39.3249245,-120.2008667,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-05272,South Wing,Under Construction,5s,,,NYA,39.3249245,-120.2008667,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-05273,South Wing Corridor,Under Construction,5s,,,NYA,39.3249245,-120.2008667,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-05474,2002 Building,In Service,5s,,,NYA,39.3249245,-120.2008667,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-05475,Generator Building,In Service,5s,,,NYA,39.3249245,-120.2008667,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-05476,2008 Building,In Service,5s,,,NYA,39.3249245,-120.2008667,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-05477,Central Plant,In Service,5s,,,NYA,39.3249245,-120.2008667,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-05478,Modular Chiller Building,In Service,5s,,,NYA,39.3249245,-120.2008667,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-05479,Chiller Building Cooling Tower,Not a Building Structure,N/A,,,NYA,39.3249245,-120.2008667,1
29 - Nevada,10377,Tahoe Forest Hospital,Truckee,BLD-05480,Skilled Nursing Facility Addition,Skilled Nursing Only,N/A,,,NYA,39.3249245,-120.2008667,1
30 - Orange,10382,AHMC Anaheim Regional Medical Center,Anaheim,BLD-01684,Central Plant,In Service,2,,0.90,2,33.8476105,-117.9358444,1
30 - Orange,10382,AHMC Anaheim Regional Medical Center,Anaheim,BLD-01685,Main Hospital,In Service,2,0.36,,2,33.8476105,-117.9358444,1
30 - Orange,10382,AHMC Anaheim Regional Medical Center,Anaheim,BLD-01692,Phase IV/North Wing - South,In Service,3,,,2,33.8476105,-117.9358444,1
30 - Orange,10382,AHMC Anaheim Regional Medical Center,Anaheim,BLD-01693,Phase IV East Entrance,In Service,4,,,2,33.8476105,-117.9358444,1
30 - Orange,10382,AHMC Anaheim Regional Medical Center,Anaheim,BLD-01695,Main Entrance Building,In Service,5,,,2,33.8476105,-117.9358444,1
30 - Orange,10382,AHMC Anaheim Regional Medical Center,Anaheim,BLD-03658,Corridor No. 1,In Service,5,,,2,33.8476105,-117.9358444,1
30 - Orange,10382,AHMC Anaheim Regional Medical Center,Anaheim,BLD-03659,Porte Cochere,In Service,3,,,2,33.8476105,-117.9358444,1
30 - Orange,10382,AHMC Anaheim Regional Medical Center,Anaheim,BLD-03660,Corridor No. 2,In Service,3,,,2,33.8476105,-117.9358444,1
30 - Orange,10382,AHMC Anaheim Regional Medical Center,Anaheim,BLD-03661,Corridor No. 3,In Service,3,,,2,33.8476105,-117.9358444,1
30 - Orange,10382,AHMC Anaheim Regional Medical Center,Anaheim,BLD-03662,Corridor No. 4,In Service,3,,,2,33.8476105,-117.9358444,1
30 - Orange,10382,AHMC Anaheim Regional Medical Center,Anaheim,BLD-03663,Corridor No. 5,In Service,3,,,2,33.8476105,-117.9358444,1
30 - Orange,10382,AHMC Anaheim Regional Medical Center,Anaheim,BLD-03664,Arcade,In Service,3,,,2,33.8476105,-117.9358444,1
30 - Orange,10382,AHMC Anaheim Regional Medical Center,Anaheim,BLD-03665,Phase IV/North Wing - North,In Service,3,,,2,33.8476105,-117.9358444,1
30 - Orange,10382,AHMC Anaheim Regional Medical Center,Anaheim,BLD-03671,Phase IV East Entrance Addition - North,In Service,3,,,2,33.8476105,-117.9358444,1
30 - Orange,10382,AHMC Anaheim Regional Medical Center,Anaheim,BLD-03672,Phase IV East Entrance Addition - South,In Service,3,,,2,33.8476105,-117.9358444,1
30 - Orange,13061,Anaheim Global Medical Center,Anaheim,BLD-00996,Psychiatric Treatment,In Service,2,0.09,,2,33.8196602,-117.9096909,1
30 - Orange,13061,Anaheim Global Medical Center,Anaheim,BLD-00997,Main Hospital Building,In Service,2,0.03,,2,33.8196602,-117.9096909,1
30 - Orange,13061,Anaheim Global Medical Center,Anaheim,BLD-00998,ICU / CCU Unit,In Service,4,,,2,33.8196602,-117.9096909,1
30 - Orange,13061,Anaheim Global Medical Center,Anaheim,BLD-00999,ER Addition / Birthing Center,In Service,4,,,2,33.8196602,-117.9096909,1
30 - Orange,13061,Anaheim Global Medical Center,Anaheim,BLD-01000,Canopy Addition,In Service,4,,,2,33.8196602,-117.9096909,1
30 - Orange,10400,Chapman Global Medical Center,Orange,BLD-02346,Main Building,In Service,2,0.22,,2,33.788731,-117.826411,1
30 - Orange,10400,Chapman Global Medical Center,Orange,BLD-02347,Entry Pavilion,In Service,4s,,,2,33.788731,-117.826411,1
30 - Orange,10400,Chapman Global Medical Center,Orange,BLD-02348,Mechanical Building,In Service,5,,,2,33.788731,-117.826411,1
30 - Orange,10400,Chapman Global Medical Center,Orange,BLD-02349,ICU/Admin Addition,In Service,4,,,2,33.788731,-117.826411,1
30 - Orange,10400,Chapman Global Medical Center,Orange,BLD-02350,Surgery Addition,In Service,5s,,,2,33.788731,-117.826411,1
30 - Orange,14370,Children's Hospital of Orange County,Orange,BLD-00271,CHOC North,In Service,4,,,3,33.780739,-117.865466,1
30 - Orange,14370,Children's Hospital of Orange County,Orange,BLD-00272,Research Building,In Service,4,,,3,33.780739,-117.865466,1
30 - Orange,14370,Children's Hospital of Orange County,Orange,BLD-00273,CHOC West,In Service,2,,1.03,2,33.780739,-117.865466,1
30 - Orange,14370,Children's Hospital of Orange County,Orange,BLD-05243,Tower II,In Service,5s,,,NYA,33.780739,-117.865466,1
30 - Orange,14370,Children's Hospital of Orange County,Orange,BLD-05335,CHOC Lobby,In Service,5s,,,NYA,33.780739,-117.865466,1
30 - Orange,14370,Children's Hospital of Orange County,Orange,BLD-05672,Providence Tunnel,Tunnels,4s,,,3,33.780739,-117.865466,1
30 - Orange,14370,Children's Hospital of Orange County,Orange,BLD-05720,Le Veta Stairs and Bridge,In Service,5s,,,NYA,33.780739,-117.865466,1
30 - Orange,14370,Children's Hospital of Orange County,Orange,BLD-05721,5 Story Garage Elevator and Bridge,In Service,5s,,,NYA,33.780739,-117.865466,1
30 - Orange,10405,College Hospital Costa Mesa,Costa Mesa,BLD-02351,Original Hospital Building,In Service,2,0.34,,2,33.6518936,-117.9119644,1
30 - Orange,10405,College Hospital Costa Mesa,Costa Mesa,BLD-02352,Psychiatric Addition,In Service,4,,,2,33.6518936,-117.9119644,1
30 - Orange,10405,College Hospital Costa Mesa,Costa Mesa,BLD-03102,Radiographic and Fluoroscopy Addn,In Service,4,,,2,33.6518936,-117.9119644,1
30 - Orange,10405,College Hospital Costa Mesa,Costa Mesa,BLD-03417,Canopy 1,In Service,4,,,2,33.6518936,-117.9119644,1
30 - Orange,10405,College Hospital Costa Mesa,Costa Mesa,BLD-03419,Canopy 3,In Service,4,,,2,33.6518936,-117.9119644,1
30 - Orange,12573,Foothill Regional Medical Center,Tustin,BLD-01029,Original Building,In Service,2,0.02,,1,33.7302628,-117.8283157,1
30 - Orange,12573,Foothill Regional Medical Center,Tustin,BLD-01030,Classroom Addition,In Service,4s,,,1,33.7302628,-117.8283157,1
30 - Orange,12573,Foothill Regional Medical Center,Tustin,BLD-02631,Mechanical Addition,In Service,4s,,,1,33.7302628,-117.8283157,1
30 - Orange,12834,Fountain Valley Regional Hospital And Medical Center,Fountain Valley,BLD-00926,Main Hospital/Additions,In Service,2,0.01,,2,33.7139854,-117.9343643,1
30 - Orange,12834,Fountain Valley Regional Hospital And Medical Center,Fountain Valley,BLD-00927,Women & Children's Hosp.,In Service,4,,,2,33.7139854,-117.9343643,1
30 - Orange,12834,Fountain Valley Regional Hospital And Medical Center,Fountain Valley,BLD-00928,Dining Room Addition,In Service,4,,,2,33.7139854,-117.9343643,1
30 - Orange,12834,Fountain Valley Regional Hospital And Medical Center,Fountain Valley,BLD-00929,Conference Room Addition,In Service,4,,,2,33.7139854,-117.9343643,1
30 - Orange,12834,Fountain Valley Regional Hospital And Medical Center,Fountain Valley,BLD-00930,Living Care Center,Not an Independent Building,N/A,,,N/A,33.7139854,-117.9343643,1
30 - Orange,12834,Fountain Valley Regional Hospital And Medical Center,Fountain Valley,BLD-00931,ER Addition,In Service,4,,,2,33.7139854,-117.9343643,1
30 - Orange,12834,Fountain Valley Regional Hospital And Medical Center,Fountain Valley,BLD-03497,Emergency Power Building,In Service,5s,,,NYA,33.7139854,-117.9343643,1
30 - Orange,12834,Fountain Valley Regional Hospital And Medical Center,Fountain Valley,BLD-03770,ER Addition - Phase 2,In Service,4,,,2,33.7139854,-117.9343643,1
30 - Orange,12834,Fountain Valley Regional Hospital And Medical Center,Fountain Valley,BLD-03771,ER Addition - Phase 3,In Service,5,,,2,33.7139854,-117.9343643,1
30 - Orange,16234,Fountain Valley Regional Hospital And Medical Center,Fountain Valley,BLD-05195,Living Care Center,In Service,3,,,2,33.7132607,-117.9321976,1
30 - Orange,10450,Garden Grove Hospital and Medical Center,Garden Grove,BLD-02406,Patient Tower,In Service,4,,,2,33.7748528,-117.9132843,1
30 - Orange,10450,Garden Grove Hospital and Medical Center,Garden Grove,BLD-02407,Ancillary Building,In Service,4,,,2,33.7748528,-117.9132843,1
30 - Orange,10450,Garden Grove Hospital and Medical Center,Garden Grove,BLD-02408,Mechanical Building,In Service,4,,,2,33.7748528,-117.9132843,1
30 - Orange,17438,Healthbridge Children's Hospital-Orange,Orange,BLD-05189,Main Building,In Service,5s,,,NYA,33.7827988,-117.8339233,1
30 - Orange,18226,HealthSouth Rehabilitation Hospital of Tustin,Tustin,BLD-06151,West Building,Proposed,5s,,,NYA,33.705424,-117.806776,1
30 - Orange,18226,HealthSouth Rehabilitation Hospital of Tustin,Tustin,BLD-06152,East Building,Proposed,5s,,,NYA,33.705424,-117.806776,1
30 - Orange,16536,Healthsouth Tustin Rehabilitation Hospital,Tustin,BLD-00288,Acute Care Hospital,In Service,3,,,1,33.747535,-117.8303037,1
30 - Orange,16536,Healthsouth Tustin Rehabilitation Hospital,Tustin,BLD-02900,Generator Enclosure,In Service,4,,,1,33.747535,-117.8303037,1
30 - Orange,16319,Hoag Hospital Irvine,Irvine,BLD-00283,D & T,In Service,4,,,2,33.6613007,-117.7720566,1
30 - Orange,16319,Hoag Hospital Irvine,Irvine,BLD-00284,Nursing,In Service,4,,,2,33.6613007,-117.7720566,1
30 - Orange,16319,Hoag Hospital Irvine,Irvine,BLD-05852,ER Entrance Canopy,Under Construction,4s,,,NYA,33.6613007,-117.7720566,1
30 - Orange,16319,Hoag Hospital Irvine,Irvine,BLD-05853,Emergency Department,Under Construction,5s,,,NYA,33.6613007,-117.7720566,1
30 - Orange,16319,Hoag Hospital Irvine,Irvine,BLD-06124,Main Entrance Canopy,In Service,4s,,,2,33.6613007,-117.7720566,1
30 - Orange,16319,Hoag Hospital Irvine,Irvine,BLD-06285,Ambulance Bay Canopy,Proposed,5s,,,NYA,33.6613007,-117.7720566,1
30 - Orange,16319,Hoag Hospital Irvine,Irvine,BLD-06286,NPC 5 Storage Area,Under Construction,5s,,,NYA,33.6613007,-117.7720566,1
30 - Orange,16319,Hoag Hospital Irvine,Irvine,BLD-06297,Trellis Wheel Chair Storage,Under Construction,5s,,,NYA,33.6613007,-117.7720566,1
30 - Orange,16319,Hoag Hospital Irvine,Irvine,BLD-06303,Patient Tower,Proposed,5s,,,NYA,33.6613007,-117.7720566,1
30 - Orange,16319,Hoag Hospital Irvine,Irvine,BLD-06304,Central Utility Plant,Proposed,5s,,,NYA,33.6613007,-117.7720566,1
30 - Orange,16319,Hoag Hospital Irvine,Irvine,BLD-06305,North Entry Canopy,Proposed,N/A,,,NYA,33.6613007,-117.7720566,1
30 - Orange,16319,Hoag Hospital Irvine,Irvine,BLD-06306,South Entry Canopy,Proposed,5s,,,NYA,33.6613007,-117.7720566,1
30 - Orange,16319,Hoag Hospital Irvine,Irvine,BLD-06307,Utility Tunnel,Proposed,N/A,,,NYA,33.6613007,-117.7720566,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-02360,Original Building,In Service,2,0.74,,2,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-02361,Four-Story Building - 1957,In Service,2,1.71,,2,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-02363,Old ICU - 1963,In Service,2,0.63,,2,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-02364,Old Radiation Therapy - 1975,In Service,4,,,2,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-02366,Power Plant - Boilers and Chillers,Not an Independent Building,N/A,,,N/A,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-02368,Inpatient Tower - 1974,In Service,2,0.48,,2,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-02369,Ancillary / Helistop / Power Plant,In Service,2,,0.03,2,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-02370,Helistop - 1974,Not an Independent Building,N/A,,,N/A,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-02371,Chemical Dependency - 1965,In Service,2,0.64,,2,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-02373,Cancer Center,In Service,3,,,2,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-02374,MRI / MRI Addition,In Service,3,,,2,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-02375,South Entrance,In Service,3,,,2,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-02376,ER East Waiting Room Addition,Not an Independent Building,N/A,,,N/A,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-02377,MRI Addition,Not an Independent Building,N/A,,,N/A,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-02378,Link Building,In Service,3,,,2,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-02379,Emergency Department Addition,In Service,5,,,2,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-03098,Cancer Center - Link Tower,In Service,3,,,2,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-03332,Power Plant - MUSS & ATS,In Service,4,,,2,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-03333,Emergency Generator Building,In Service,5,,,4,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-03415,Energy Treatment Building,In Service,4,,,2,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-03699,East Wing,In Service,5,,,4,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-05442,Cogeneration Building,In Service,5,,,4,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-05517,Cafe Building,In Service,5,,,4,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-05518,Fire Pump Building,In Service,5,,,4,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-05519,ECU Waiting Building,In Service,5,,,4,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-05520,Original Building - North Portion,In Service,2,,,2,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-05568,East Wing Canopy,In Service,5,,,4,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-05900,ECU Waiting Walk-In Entry Canopy,In Service,5,,,4,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-05901,ECU Waiting Drop-Off Area Canopy,In Service,5,,,4,33.6252686,-117.9295568,1
30 - Orange,10428,Hoag Memorial Hospital Presbyterian,Newport Beach,BLD-06281,Elevator Tower (for Inpatient Tower),In Service,2,,,2,33.6252686,-117.9295568,1
30 - Orange,10431,Huntington Beach Hospital,Huntington Beach,BLD-02387,Hospital Tower,In Service,2,0.36,,2,33.703636,-117.986679,1
30 - Orange,10431,Huntington Beach Hospital,Huntington Beach,BLD-02388,Main Hospital,In Service,2,0.03,,2,33.703636,-117.986679,1
30 - Orange,10431,Huntington Beach Hospital,Huntington Beach,BLD-02389,ICU/CCU Addition,In Service,4s,,,2,33.703636,-117.986679,1
30 - Orange,10431,Huntington Beach Hospital,Huntington Beach,BLD-02390,Emergency Expansion,In Service,3,,,2,33.703636,-117.986679,1
30 - Orange,10431,Huntington Beach Hospital,Huntington Beach,BLD-02916,CT Scan Addition,In Service,4,,,2,33.703636,-117.986679,1
30 - Orange,10431,Huntington Beach Hospital,Huntington Beach,BLD-02917,X-Ray Addition,In Service,2,0.03,,2,33.703636,-117.986679,1
30 - Orange,18178,Kaiser Foundation Hospital - Orange County - Anaheim,Anaheim,BLD-05274,Hospital,In Service,5,,,4,33.852102,-117.844125,1
30 - Orange,18178,Kaiser Foundation Hospital - Orange County - Anaheim,Anaheim,BLD-05275,Central Utility Plant,In Service,5,,,4,33.852102,-117.844125,1
30 - Orange,18178,Kaiser Foundation Hospital - Orange County - Anaheim,Anaheim,BLD-06224,Walk-in Refrigerator,Not a Building Structure,N/A,,,NYA,33.852102,-117.844125,1
30 - Orange,18152,Kaiser Foundation Hospital - Orange County - Irvine,Irvine,BLD-03831,Main Building,In Service,5s,,,NYA,33.6569901,-117.7731628,1
30 - Orange,18152,Kaiser Foundation Hospital - Orange County - Irvine,Irvine,BLD-03902,Central Plant,In Service,5s,,,NYA,33.6569901,-117.7731628,1
30 - Orange,10407,Kindred Hospital - Santa Ana,Santa Ana,BLD-02353,Building I: Original Building,In Service,2,0.59,,2,33.762314,-117.891121,1
30 - Orange,10407,Kindred Hospital - Santa Ana,Santa Ana,BLD-02354,Building II,In Service,4,,,2,33.762314,-117.891121,1
30 - Orange,10407,Kindred Hospital - Santa Ana,Santa Ana,BLD-02355,Building III,In Service,4,,,2,33.762314,-117.891121,1
30 - Orange,10407,Kindred Hospital - Santa Ana,Santa Ana,BLD-02356,Building IV,In Service,4,,,2,33.762314,-117.891121,1
30 - Orange,10407,Kindred Hospital - Santa Ana,Santa Ana,BLD-02357,Building V,In Service,4,,,2,33.762314,-117.891121,1
30 - Orange,10407,Kindred Hospital - Santa Ana,Santa Ana,BLD-02358,Building VI,In Service,4,,,2,33.762314,-117.891121,1
30 - Orange,10407,Kindred Hospital - Santa Ana,Santa Ana,BLD-02359,Building VII,In Service,4,,,2,33.762314,-117.891121,1
30 - Orange,13068,Kindred Hospital Brea,Brea,BLD-02559,Main Building,In Service,3,,,2,33.9345245,-117.8939133,1
30 - Orange,10476,Kindred Hospital Westminster,Westminster,BLD-01343,Patient Tower (Building I),In Service,2,1.02,1.02,1,33.7624227,-117.9952381,1
30 - Orange,10476,Kindred Hospital Westminster,Westminster,BLD-03059,Entry/Lobby (Building II),In Service,2,1.05,1.05,1,33.7624227,-117.9952381,1
30 - Orange,10476,Kindred Hospital Westminster,Westminster,BLD-03060,Critical Care (Building III),In Service,2,1.05,1.05,1,33.7624227,-117.9952381,1
30 - Orange,10476,Kindred Hospital Westminster,Westminster,BLD-03061,Body Scanner Addition (Building IV),In Service,4,,,1,33.7624227,-117.9952381,1
30 - Orange,10476,Kindred Hospital Westminster,Westminster,BLD-03479,Entry Canopy,In Service,2,,,3,33.7624227,-117.9952381,1
30 - Orange,13019,La Palma Intercommunity Hospital,La Palma,BLD-00982,Main Building,In Service,2,0.48,,2,33.8475227,-118.038414,1
30 - Orange,13019,La Palma Intercommunity Hospital,La Palma,BLD-00983,Perinatal Building Addition,In Service,4,,,2,33.8475227,-118.038414,1
30 - Orange,13019,La Palma Intercommunity Hospital,La Palma,BLD-00984,Pool Building,In Service,4,,,2,33.8475227,-118.038414,1
30 - Orange,13019,La Palma Intercommunity Hospital,La Palma,BLD-00985,Service Building,In Service,4,,,2,33.8475227,-118.038414,1
30 - Orange,13019,La Palma Intercommunity Hospital,La Palma,BLD-02758,Service Building,In Service,4s,,,2,33.8475227,-118.038414,1
30 - Orange,13019,La Palma Intercommunity Hospital,La Palma,BLD-02759,Rehabilitation Department Expansion,In Service,4,,,2,33.8475227,-118.038414,1
30 - Orange,13019,La Palma Intercommunity Hospital,La Palma,BLD-02760,Patient Room Expansion,In Service,4,,,2,33.8475227,-118.038414,1
30 - Orange,13019,La Palma Intercommunity Hospital,La Palma,BLD-05516,Oxygen Tank Yard,Equipment Yard,N/A,,,2,33.8475227,-118.038414,1
30 - Orange,13019,La Palma Intercommunity Hospital,La Palma,BLD-05782,Canopy,In Service,5,,,4,33.8475227,-118.038414,1
30 - Orange,10440,Los Alamitos Medical Center,Los Alamitos,BLD-02395,Main Hospital/ICU - CCU/Nuclear Med,In Service,2,0.03,,2,33.8043938,-118.0666275,1
30 - Orange,10440,Los Alamitos Medical Center,Los Alamitos,BLD-02396,OB South/ER/Lab,In Service,3,,,2,33.8043938,-118.0666275,1
30 - Orange,10440,Los Alamitos Medical Center,Los Alamitos,BLD-02397,Women's Center,In Service,5,,,2,33.8043938,-118.0666275,1
30 - Orange,10440,Los Alamitos Medical Center,Los Alamitos,BLD-02398,Linear Accelerator,In Service,5,,,2,33.8043938,-118.0666275,1
30 - Orange,10468,Mission Hospital Laguna Beach,Laguna Beach,BLD-02433,Original Building,In Service,2,0.08,,2,33.5005951,-117.7404938,1
30 - Orange,10468,Mission Hospital Laguna Beach,Laguna Beach,BLD-02434,Nursing Tower,In Service,2,,2.92,2,33.5005951,-117.7404938,1
30 - Orange,10468,Mission Hospital Laguna Beach,Laguna Beach,BLD-02435,Elevator Tower,In Service,2,0.13,,2,33.5005951,-117.7404938,1
30 - Orange,10468,Mission Hospital Laguna Beach,Laguna Beach,BLD-02436,Radiographic,In Service,2,0.10,,2,33.5005951,-117.7404938,1
30 - Orange,10468,Mission Hospital Laguna Beach,Laguna Beach,BLD-02437,Radiographic - South Addition,In Service,2,1.05,5.84,2,33.5005951,-117.7404938,1
30 - Orange,10468,Mission Hospital Laguna Beach,Laguna Beach,BLD-02438,Administration Building,In Service,2,0.06,,2,33.5005951,-117.7404938,1
30 - Orange,10468,Mission Hospital Laguna Beach,Laguna Beach,BLD-02439,Mechanical / Central Plant,In Service,2,0.03,,2,33.5005951,-117.7404938,1
30 - Orange,10468,Mission Hospital Laguna Beach,Laguna Beach,BLD-02440,Linear Accelerator Suite (Treatment),In Service,4,,,2,33.5005951,-117.7404938,1
30 - Orange,12804,Mission Hospital Regional Medical Center,Mission Viejo,BLD-00913,Pavilion - Building 1,In Service,2,0.01,,2,33.5610161,-117.6652985,1
30 - Orange,12804,Mission Hospital Regional Medical Center,Mission Viejo,BLD-00914,Pavilion - Building 2,In Service,5,,,2,33.5610161,-117.6652985,1
30 - Orange,12804,Mission Hospital Regional Medical Center,Mission Viejo,BLD-00915,Pavilion - Building 3,In Service,4,,,2,33.5610161,-117.6652985,1
30 - Orange,12804,Mission Hospital Regional Medical Center,Mission Viejo,BLD-00916,Pavilion - Building 4,In Service,4,,,2,33.5610161,-117.6652985,1
30 - Orange,12804,Mission Hospital Regional Medical Center,Mission Viejo,BLD-00917,Pavilion - Building 5,In Service,5,,,2,33.5610161,-117.6652985,1
30 - Orange,12804,Mission Hospital Regional Medical Center,Mission Viejo,BLD-00918,Hospital Tower,In Service,4,,,2,33.5610161,-117.6652985,1
30 - Orange,12804,Mission Hospital Regional Medical Center,Mission Viejo,BLD-03184,Tower 2,In Service,5,,,4,33.5610161,-117.6652985,1
30 - Orange,12804,Mission Hospital Regional Medical Center,Mission Viejo,BLD-03185,Linear Accelerator,In Service,5,,,4,33.5610161,-117.6652985,1
30 - Orange,12804,Mission Hospital Regional Medical Center,Mission Viejo,BLD-03186,Perioperative Pediatric Pavilion,In Service,5,,,4,33.5610161,-117.6652985,1
30 - Orange,15630,Orange Coast Memorial Medical Center,Fountain Valley,BLD-00323,Original Building,In Service,3,,,2,33.7016398,-117.9565445,1
30 - Orange,15630,Orange Coast Memorial Medical Center,Fountain Valley,BLD-00324,South Addition,In Service,3,,,2,33.7016398,-117.9565445,1
